Date,Ticker,Action,Shares,Price,Total
2021-08-03,FX_06,SELL,1,101.60526901953776,101.60526901953776
2021-08-03,Idx_01,BUY,103,79.85834791355987,-8225.409835096667
2021-08-03,Idx_04,BUY,38,187.25214721290567,-7115.581594090416
2021-08-04,Idx_01,SELL,122,79.5484691986417,9704.913242234286
2021-08-04,FX_05,SELL,7,101.0888950287397,707.6222652011779
2021-08-04,Stock_10,BUY,2,251.29327262157352,-497.17285474360074
2021-08-04,Stock_11,BUY,1,429.06701044651527,-429.06701044651527
2021-08-04,Stock_14,BUY,2,497.8807851446337,-995.7615702892674
2021-08-04,Idx_03,BUY,3,210.37437898135244,-631.1231369440573
2021-08-04,FX_01,BUY,1,118.61258242284651,-118.61258242284651
2021-08-04,FX_06,BUY,1,101.2430844280484,-101.2430844280484
2021-08-04,Idx_04,BUY,35,183.7968428645817,-6432.8895002603595
2021-08-05,Stock_14,SELL,52,481.2605501659471,25025.54860862925
2021-08-05,Idx_02,SELL,1,167.57801583636828,167.57801583636828
2021-08-05,Idx_03,SELL,3,211.39708200633592,634.1912460190077
2021-08-05,FX_01,SELL,874,118.71491211659983,103756.83318990826
2021-08-05,FX_05,SELL,6,100.90303657286324,605.4182194371795
2021-08-05,Stock_08,BUY,714,146.74523391497985,-124384.85149091158
2021-08-05,Stock_10,BUY,1,252.63790119832876,-250.37690616564944
2021-08-05,Stock_11,BUY,2,431.96852028434375,-863.9370405686875
2021-08-05,Idx_01,BUY,413,76.49402642729032,-31592.032914470903
2021-08-05,Idx_04,BUY,9,185.76989627648743,-1671.929066488387
2021-08-06,Idx_03,SELL,10,210.61042284198143,2106.1042284198143
2021-08-06,FX_01,SELL,10,118.75172239970168,1187.5172239970168
2021-08-06,Stock_08,BUY,1,149.30434135522304,-177.3014769768575
2021-08-06,Stock_10,BUY,34,253.5841110212119,-8543.262468004663
2021-08-06,Stock_11,BUY,22,431.0617845450649,-9483.359259991428
2021-08-06,Stock_14,BUY,274,481.1147425630305,-131825.43946227035
2021-08-06,Idx_01,BUY,821,71.49180836406566,-58694.77466689791
2021-08-06,FX_05,BUY,75,100.91999171289534,-7568.999378467151
2021-08-06,Idx_04,BUY,281,187.10576150821183,-52576.71898380752
2021-08-10,Stock_08,SELL,5,150.32791979804313,902.2484302251256
2021-08-10,Idx_01,SELL,30,74.32492608285305,2229.7477824855914
2021-08-10,Idx_03,SELL,5,210.97751508157265,1054.8875754078633
2021-08-10,FX_01,SELL,8,120.03737315559802,960.2989852447841
2021-08-10,Stock_10,BUY,23,254.62990817378156,-5788.5100088979425
2021-08-10,Stock_11,BUY,23,433.0566328567213,-9960.30255570459
2021-08-10,Idx_02,BUY,2,166.9381211909387,-333.8762423818774
2021-08-10,FX_05,BUY,52,101.17435884181836,-5261.066659774555
2021-08-11,Stock_08,SELL,710,153.27408573487878,130847.34471667859
2021-08-11,Stock_10,SELL,25,255.82512971783476,6319.050168086382
2021-08-11,Idx_01,SELL,431,71.58034513975656,30851.128755235077
2021-08-11,Idx_02,SELL,1,167.38607475365043,167.38607475365043
2021-08-11,FX_05,SELL,64,101.21186053002452,6477.5590739215695
2021-08-11,Stock_11,BUY,7,432.87529313017615,-3030.127051911233
2021-08-11,FX_01,BUY,892,120.2369167159783,-107251.32971065264
2021-08-12,Idx_01,SELL,34,69.01283774804186,2346.4364834334233
2021-08-12,Idx_02,SELL,1,165.91438534643993,165.91438534643993
2021-08-12,Idx_03,SELL,7,212.23630807850776,1485.6541565495543
2021-08-12,FX_05,SELL,7,100.9271205348131,706.4898437436917
2021-08-12,Stock_11,BUY,2,431.7871805577987,-863.5743611155974
2021-08-12,FX_01,BUY,1,119.7090396336542,-119.7090396336542
2021-08-13,Stock_10,BUY,515,254.9287048804041,-130088.55322136392
2021-08-13,Stock_11,BUY,261,433.7819917629018,-113217.09985011736
2021-08-13,Idx_01,BUY,931,68.393092983203,-63673.969567362
2021-08-13,Idx_02,BUY,2,165.49846748236618,-330.99693496473236
2021-08-13,Idx_03,BUY,3,213.52131536236757,-640.5639460871027
2021-08-13,FX_05,BUY,1302,100.92224086004144,-131400.75759977396
2021-08-16,Idx_03,SELL,4,212.419900309626,849.679601238504
2021-08-16,FX_01,SELL,1,119.0702714090954,119.0702714090954
2021-08-16,FX_06,BUY,1,101.4396649061879,-101.4396649061879
2021-08-17,Idx_03,SELL,2,210.42680755520183,420.85361511040367
2021-08-17,Stock_14,BUY,192,463.7654695697609,-89042.9701573941
2021-08-17,Idx_01,BUY,467,79.28286731490064,-37025.0990360586
2021-08-17,Idx_02,BUY,2,160.98749699665322,-321.97499399330644
2021-08-17,FX_05,BUY,1,100.88151286474964,-100.88151286474964
2021-08-17,FX_06,BUY,2,100.9690260947784,-201.9380521895568
2021-08-18,Stock_08,SELL,707,153.6423791644635,131181.25298239675
2021-08-18,Idx_01,SELL,467,95.48472575974364,44591.36692980028
2021-08-18,Idx_03,SELL,10,209.6138649369387,2096.138649369387
2021-08-18,Stock_14,BUY,12,452.97680600621607,-5435.721672074593
2021-08-18,Idx_02,BUY,4,161.24344119936956,-644.9737647974782
2021-08-18,FX_01,BUY,917,120.76506997405988,-110741.56916621291
2021-08-18,FX_06,BUY,1,99.93670302336002,-99.93670302336002
2021-08-19,Stock_08,SELL,31,146.79255495714386,5482.056768793694
2021-08-19,Stock_14,SELL,204,435.91914821877975,88927.50623663107
2021-08-19,Idx_01,SELL,349,95.92740119486652,33478.66301700842
2021-08-19,FX_06,SELL,2,100.4606862908712,200.9213725817424
2021-08-19,Idx_03,BUY,2,207.54206015475657,-415.08412030951314
2021-08-19,FX_01,BUY,21,120.46969342583994,-2529.8635619426386
2021-08-20,Idx_03,SELL,6,208.35504888434232,1250.130293306054
2021-08-20,FX_01,SELL,190,121.36576539776836,23059.495425575988
2021-08-20,Stock_08,BUY,123,146.4979403801252,-21869.196636019547
2021-08-20,Idx_01,BUY,2,82.16024497820185,-164.3204899564037
2021-08-20,Idx_02,BUY,3,158.36409281585802,-475.092278447574
2021-08-20,FX_06,BUY,3,99.6517766187504,-298.9553298562512
2021-08-23,FX_01,SELL,1837,121.42506427826363,223057.8430791703
2021-08-23,Stock_02,BUY,1,150.83136080469205,-150.33126762844097
2021-08-23,Stock_03,BUY,1,105.09295711556592,-104.74451319485107
2021-08-23,Stock_05,BUY,1,71.88961737987644,-70.48884335022684
2021-08-23,Stock_06,BUY,923,145.95065824159005,-163574.68817940084
2021-08-23,Stock_08,BUY,615,153.6423791644635,-114734.61996034854
2021-08-23,Stock_13,BUY,1,184.5588920861598,-184.5588920861598
2021-08-23,Stock_14,BUY,206,445.6872108977314,-91811.56544493267
2021-08-23,Stock_15,BUY,1,62.44836339965034,-62.44836339965034
2021-08-23,Idx_01,BUY,1158,75.9185458286311,-87913.67606955481
2021-08-23,Idx_03,BUY,5,210.29569000925568,-1051.4784500462783
2021-08-23,FX_05,BUY,1,101.98722799676226,-101.98722799676226
2021-08-23,Idx_04,BUY,31,173.24951599635344,-5370.734995886956
2021-08-24,Idx_02,SELL,3,164.4107012069579,493.23210362087366
2021-08-24,Idx_03,SELL,7,210.741494276605,1475.1904599362351
2021-08-24,FX_01,SELL,33,120.15941653794356,3965.260745752137
2021-08-24,FX_06,SELL,3,100.56971506533972,301.70914519601916
2021-08-24,Stock_06,BUY,9,146.82121849058416,-1587.775675429667
2021-08-24,Stock_11,BUY,340,421.99446425882854,-143478.1178480017
2021-08-24,Stock_14,BUY,13,453.705844020799,-5898.175972270387
2021-08-25,Stock_06,SELL,53,147.69177873957824,9372.352945116329
2021-08-25,Stock_11,SELL,23,426.16542639557974,9801.804807098335
2021-08-25,Stock_14,SELL,27,452.24787266327905,12210.692561908534
2021-08-25,Idx_02,SELL,4,164.6026832560423,658.4107330241692
2021-08-25,FX_06,SELL,1,100.9751369112605,100.9751369112605
2021-08-25,Idx_03,BUY,7,210.82018324870177,-1475.7412827409123
2021-08-25,FX_01,BUY,49,119.7337113346542,-5866.951855398056
2021-08-25,Idx_04,BUY,127,179.11527699229953,-22747.64017802204
2021-08-26,Stock_06,SELL,55,145.91719535376257,9611.953580936099
2021-08-26,Stock_11,SELL,26,426.7094826817686,11094.446549725983
2021-08-26,Stock_14,SELL,19,444.66666234896127,8448.666584630264
2021-08-26,Idx_04,SELL,7,178.5705771309474,1249.994039916632
2021-08-26,Idx_03,BUY,9,209.7187681959602,-1887.4689137636417
2021-08-26,FX_01,BUY,58,119.76847002641487,-6946.571261532063
2021-08-27,Stock_06,SELL,824,149.26542068421676,147647.41147627475
2021-08-27,Idx_03,SELL,3,211.6331258669649,634.8993776008947
2021-08-27,Stock_11,BUY,4,426.16542639557974,-1704.661705582319
2021-08-27,Stock_14,BUY,12,451.8105021903523,-5421.726026284227
2021-08-27,Idx_01,BUY,388,72.55422434236156,-28151.03904483629
2021-08-27,Idx_02,BUY,1,165.05059585238752,-165.05059585238752
2021-08-27,FX_01,BUY,1015,120.04371204679312,-121844.36772749502
2021-08-27,FX_06,BUY,1,101.00624510517795,-101.00624510517795
2021-08-27,Idx_04,BUY,18,178.00942168322396,-3204.1695902980314
2021-08-30,Stock_11,SELL,8,425.80274694248953,3406.4219755399163
2021-08-30,Idx_02,SELL,2,165.40249694100726,330.8049938820145
2021-08-30,Idx_03,SELL,9,211.5806972931155,1904.2262756380394
2021-08-30,Stock_14,BUY,10,444.8124699518779,-4448.124699518779
2021-08-30,FX_01,BUY,1,119.07662345151708,-119.07662345151708
2021-08-30,Idx_04,BUY,7,180.1534386620993,-1261.074070634695
2021-08-31,Stock_11,SELL,3,420.36236961336925,1261.0871088401077
2021-08-31,Stock_14,SELL,2,438.68910015552245,877.3782003110449
2021-08-31,FX_01,SELL,1128,118.9337616775494,134157.28317227573
2021-08-31,FX_06,SELL,1,101.85254421906696,101.85254421906696
2021-08-31,Stock_06,BUY,903,148.29442253747652,-159264.03797888383
2021-08-31,Idx_03,BUY,1,211.47581708975537,-211.47581708975537
2021-08-31,Idx_04,BUY,1,182.92271682080172,-182.92271682080172
2021-09-01,Stock_02,SELL,28,153.52967240252295,4386.743964153882
2021-09-01,Stock_03,SELL,43,111.44581258086424,4890.1720975906055
2021-09-01,Stock_12,SELL,12,412.9111718966796,5056.26482314819
2021-09-01,Idx_02,SELL,202,169.81751054081678,34303.13712924499
2021-09-01,FX_01,SELL,40,118.83032728076626,4753.21309123065
2021-09-01,Stock_01,BUY,30,160.86267520061915,-4789.017947724821
2021-09-01,Stock_05,BUY,63,76.4696089043626,-4780.786412930858
2021-09-01,Stock_06,BUY,2,147.42391152274604,-350.3686331051728
2021-09-01,Stock_08,BUY,30,157.25144302457792,-5605.872131995009
2021-09-01,Stock_11,BUY,70,424.89601120321055,-29742.720784224737
2021-09-01,Stock_14,BUY,10,430.6705717041009,-4306.705717041009
2021-09-01,Idx_04,BUY,4,182.66590492853135,-730.6636197141254
2021-09-02,Stock_06,SELL,16,149.533287901049,2841.8797478224265
2021-09-02,Stock_14,SELL,6,438.9807676971787,2633.8846061830723
2021-09-02,Idx_04,SELL,12,181.09128820662428,2173.0954584794913
2021-09-02,Stock_11,BUY,2,430.3364256388843,-860.6728512777686
2021-09-02,FX_01,BUY,26,118.78123375207056,-3088.3120775538346
2021-09-03,Stock_06,SELL,156,148.83015697114092,27430.727639526795
2021-09-03,Stock_11,SELL,24,428.88563361341664,10293.255206721999
2021-09-03,Stock_14,SELL,54,437.37701490465366,23618.358804851297
2021-09-03,Idx_04,SELL,113,184.78600321596187,20880.81836340369
2021-09-03,Stock_10,BUY,234,259.5103643208993,-60272.37357415015
2021-09-03,Idx_03,BUY,129,215.22595873797465,-27764.14867719873
2021-09-07,Stock_10,SELL,14,259.31115494396323,3608.1380633987824
2021-09-07,Stock_11,SELL,16,437.5903115531162,7001.444984849859
2021-09-07,Stock_14,SELL,11,435.0443287691916,4785.487616461108
2021-09-07,Idx_03,SELL,1147,215.38324445952287,247044.58139507275
2021-09-07,Stock_06,BUY,18,149.09800777655192,-3166.87940471625
2021-09-07,Idx_01,BUY,636,80.30101490535111,-51071.445479803304
2021-09-07,FX_01,BUY,155,118.00140547158097,-18290.21784809505
2021-09-07,FX_05,BUY,661,100.61577759571024,-66507.02899076448
2021-09-07,FX_06,BUY,138,102.54152232761167,-14150.730081210411
2021-09-07,Idx_04,BUY,42,186.6925775790424,-7841.088258319781
2021-09-08,Stock_06,SELL,751,146.8881606776604,130685.23552979888
2021-09-08,Stock_10,SELL,221,255.32710627549463,56009.82430254452
2021-09-08,Stock_11,SELL,316,431.96852028434375,136502.05240985262
2021-09-08,Stock_14,SELL,6,428.33783323281585,2570.026999396895
2021-09-08,Idx_01,SELL,1835,79.50420081079625,145890.20848781112
2021-09-08,Idx_03,SELL,29,213.67867025089976,6196.681437276093
2021-09-08,FX_05,SELL,570,100.7453445704182,57424.84640513837
2021-09-08,Idx_04,SELL,46,187.2310963051156,8612.630430035319
2021-09-08,FX_01,BUY,945,118.4676559063112,-111951.93483146408
2021-09-08,FX_06,BUY,1,102.5806532801007,-102.5806532801007
2021-09-09,FX_05,SELL,1,100.9216460810904,100.9216460810904
2021-09-09,Stock_14,BUY,3,429.21262651449246,-1287.6378795434773
2021-09-09,Idx_03,BUY,65,213.3115088443246,-13865.2480748811
2021-09-09,FX_06,BUY,1,102.1176386848684,-102.1176386848684
2021-09-10,Stock_14,SELL,1,438.5433187205174,438.5433187205174
2021-09-10,FX_06,SELL,1,101.88287294805365,101.88287294805365
2021-09-10,Idx_03,BUY,39,212.8394902900506,-8300.740121311974
2021-09-13,Stock_01,SELL,354,158.57301493907548,55609.109884348916
2021-09-13,Stock_08,SELL,193,171.3193747854773,39353.74491212261
2021-09-13,Stock_14,SELL,128,441.4592090997342,56506.77876476598
2021-09-13,Idx_01,SELL,1078,85.74590840369865,92434.08925918714
2021-09-13,Idx_03,SELL,28,214.51785021174896,6006.499805928971
2021-09-13,FX_05,SELL,544,100.94541596723484,54914.30628617575
2021-09-13,FX_01,BUY,274,119.02063868011136,-32611.654998350514
2021-09-13,FX_06,BUY,1,101.75135328257498,-101.75135328257498
2021-09-14,Stock_01,SELL,23,156.72367097230938,3584.390311021539
2021-09-14,Stock_08,SELL,16,171.5403609265527,3254.386379398078
2021-09-14,Idx_01,SELL,88,86.14430700764443,7580.69901667271
2021-09-14,Idx_03,SELL,36,213.62621862138903,7690.543870370005
2021-09-14,FX_05,SELL,47,100.56506461585106,4726.558036945
2021-09-14,FX_01,BUY,26,118.57218185489766,-3082.8767282273393
2021-09-15,Stock_01,BUY,8,157.4281770439535,-1252.3151435984335
2021-09-15,Stock_08,BUY,1,179.86325801896555,-213.39949611060152
2021-09-15,Idx_01,BUY,5,80.4780884567329,-402.3904422836645
2021-09-15,Idx_03,BUY,8,214.2555690085339,-1714.0445520682713
2021-09-15,FX_05,BUY,17,100.56777024453795,-1709.6520941571453
2021-09-16,Stock_08,SELL,10,175.8122823766477,2079.533821757261
2021-09-16,Idx_03,SELL,87,213.91469105586745,18610.578121860468
2021-09-16,Stock_01,BUY,14,158.9839664617344,-2217.199052878129
2021-09-16,Stock_14,BUY,108,427.4631446227853,-46166.01961926081
2021-09-16,Idx_01,BUY,333,82.73572557686109,-27550.99661709474
2021-09-16,FX_01,BUY,29,118.28148714332804,-3430.163127156513
2021-09-16,FX_05,BUY,19,100.38681586008347,-1907.349501341586
2021-09-17,Stock_14,SELL,6,416.6744810592404,2500.0468863554424
2021-09-17,Idx_03,SELL,175,211.10863262751883,36944.0107098158
2021-09-17,FX_01,SELL,22,118.83998028105091,2614.47956618312
2021-09-17,Stock_01,BUY,33,157.16400279578718,-5165.098414796828
2021-09-17,Stock_08,BUY,11,171.24576651618318,-2238.5927867596324
2021-09-17,Idx_01,BUY,22,92.12040427347412,-2026.6488940164306
2021-09-17,Idx_02,BUY,202,164.34672539787044,-33198.03853036983
2021-09-17,FX_05,BUY,48,100.41264804176994,-4819.807106004957
2021-09-21,Stock_01,SELL,48,150.7647030780524,7185.340719340218
2021-09-21,Stock_06,SELL,803,151.94607863450412,145898.3590398783
2021-09-21,Stock_08,SELL,51,171.61400952914508,10465.699958600804
2021-09-21,Stock_14,SELL,102,394.51405436004177,40240.43354472426
2021-09-21,Idx_01,SELL,641,107.8353273386804,69122.44482409414
2021-09-21,Idx_02,SELL,202,161.11546227028364,32545.323378597295
2021-09-21,FX_05,SELL,68,100.71485863249382,6848.610387009579
2021-09-21,Idx_03,BUY,163,209.2467265860249,-34107.21643352206
2021-09-21,FX_01,BUY,1090,119.5763700602596,-130338.24336568297
2021-09-22,Stock_01,SELL,105,156.04851414408367,16247.618698819177
2021-09-22,Stock_08,SELL,3,176.9170920821299,635.8753832851116
2021-09-22,Stock_10,SELL,173,267.080060262746,45817.179469957504
2021-09-22,Idx_01,SELL,408,92.38601460054684,37693.493957023114
2021-09-22,Idx_03,SELL,305,210.29569000925568,64140.18545282298
2021-09-22,FX_01,SELL,8,119.80666118830403,958.4532895064323
2021-09-22,FX_05,SELL,582,100.84612575453656,58692.44518914028
2021-09-22,Idx_04,SELL,50,179.34444213090103,8967.222106545052
2021-09-22,Stock_06,BUY,4,155.25002595055977,-743.9994903413649
2021-09-22,Idx_02,BUY,207,163.13103481519832,-33768.124206746055
2021-09-24,Stock_01,SELL,62,160.86267520061915,9944.907576381249
2021-09-24,Stock_06,SELL,41,158.72422535014792,7741.997665167472
2021-09-24,Stock_08,SELL,27,176.3278427614435,5663.835373354382
2021-09-24,Stock_10,SELL,35,270.715475162795,9447.891599719671
2021-09-24,Idx_01,SELL,310,78.5745899960367,24358.12289877138
2021-09-24,Idx_02,SELL,207,162.45915909295277,33629.04593224122
2021-09-24,FX_05,SELL,221,100.28736602967544,22163.50789255827
2021-09-24,FX_06,SELL,1,102.17800004821562,102.17800004821562
2021-09-24,Idx_03,BUY,55,210.5841393880728,-11582.127666344004
2021-09-24,FX_01,BUY,123,118.96685016353878,-14632.92257011527
2021-09-24,Idx_04,BUY,94,185.91523105521935,-17476.031719190618
2021-09-27,Stock_01,SELL,51,165.85291618896505,8437.055120009625
2021-09-27,Stock_06,SELL,49,163.62899192434992,9549.384068131349
2021-09-27,Idx_04,SELL,44,187.0168214331283,8228.740143057646
2021-09-27,Stock_08,BUY,20,181.85189128885463,-4331.784506386918
2021-09-27,Stock_10,BUY,208,275.8449083135197,-57230.28453074415
2021-09-27,Stock_14,BUY,211,409.67647498867746,-86441.73622261094
2021-09-27,Idx_01,BUY,1317,83.04559584844759,-109371.04973240547
2021-09-27,Idx_03,BUY,1477,210.4529987864653,-310839.07920760923
2021-09-27,FX_01,BUY,70,119.101992167524,-8337.13945172668
2021-09-27,FX_05,BUY,440,100.25415983803086,-44111.83032873358
2021-09-27,FX_06,BUY,1,102.4672562864127,-102.4672562864127
2021-09-28,Stock_14,SELL,211,404.7195660156548,85395.82842930316
2021-09-28,Idx_01,SELL,356,102.92164605114668,36640.10599420822
2021-09-28,FX_01,SELL,253,120.05627146814442,30374.236681440536
2021-09-28,Stock_01,BUY,107,165.52091257823164,-17564.764237785384
2021-09-28,Stock_06,BUY,173,164.8551876707557,-34239.9855536026
2021-09-28,Stock_08,BUY,41,185.31363777713517,-9121.70640552566
2021-09-28,FX_05,BUY,150,100.83105816912352,-15124.658725368528
2021-09-28,FX_06,BUY,1,101.8363306526723,-101.8363306526723
2021-09-29,Stock_01,SELL,29,166.7885669634046,4787.76645282881
2021-09-29,FX_01,SELL,118,120.39550735689475,14206.66986811358
2021-09-29,FX_05,SELL,43,101.02557193617731,4344.099593255624
2021-09-29,Stock_06,BUY,40,162.33472160280505,-7817.74846760399
2021-09-29,Stock_08,BUY,43,182.9567413276351,-9471.682969497055
2021-09-29,Idx_01,BUY,232,99.86719483646364,-23169.189202059566
2021-09-30,Idx_01,SELL,29,102.43470222817834,2970.606364617172
2021-09-30,FX_01,SELL,86,121.26041092190954,10428.39533928422
2021-09-30,FX_05,SELL,5,101.01353712720078,505.0676856360039
2021-09-30,Stock_01,BUY,1,167.33186959805047,-165.65291579418576
2021-09-30,Stock_06,BUY,36,163.25433558976698,-7126.663614623447
2021-09-30,Stock_08,BUY,10,187.81785159846916,-2277.486986330059
2021-10-01,Stock_01,SELL,28,165.67182048698314,4619.097977671244
2021-10-01,Stock_05,SELL,63,75.12014482899878,4712.457695549012
2021-10-01,Stock_10,SELL,1,276.89072282487086,275.7140536886166
2021-10-01,FX_01,SELL,56,120.83857217922464,6766.96004203658
2021-10-01,FX_05,SELL,97,100.426771548462,9741.396840200814
2021-10-01,FX_06,SELL,50,101.63021560952885,5081.510780476442
2021-10-01,Stock_06,BUY,31,163.66306203476185,-6130.811327775753
2021-10-01,Stock_08,BUY,12,193.78387240803104,-2809.9879743777024
2021-10-01,Stock_12,BUY,11,437.2067030247427,-4887.675264376944
2021-10-01,Idx_01,BUY,25,93.40416219099728,-2335.104054774932
2021-10-01,Idx_04,BUY,14,180.1792780394619,-2522.5098925524667
2021-10-04,Stock_08,SELL,14,195.1832966905319,3292.482944304642
2021-10-04,Stock_01,BUY,52,164.102334755607,-8497.536970014791
2021-10-04,Stock_06,BUY,24,165.77486730340246,-4793.831665886115
2021-10-04,Idx_01,BUY,262,101.63788813362348,-26629.12669100935
2021-10-04,Idx_03,BUY,1630,202.92652425876335,-330770.2345417843
2021-10-04,FX_01,BUY,2,120.49051181746202,-240.98102363492404
2021-10-04,FX_05,BUY,89,100.42111540559392,-8937.47927109786
2021-10-04,FX_06,BUY,1,101.45377499250284,-101.45377499250284
2021-10-05,Stock_01,SELL,51,171.6781509169154,8725.508749165037
2021-10-05,Idx_03,SELL,49,204.316457857306,10011.506435007994
2021-10-05,FX_01,SELL,186,120.2828407990764,22372.60838862821
2021-10-05,FX_05,SELL,76,100.3447013631214,7626.197303597227
2021-10-05,Stock_06,BUY,112,170.6456294128773,-22988.830004814587
2021-10-05,Stock_08,BUY,28,197.6138619092735,-6655.475873682668
2021-10-05,Idx_01,BUY,58,94.28950461791138,-5468.79126783886
2021-10-06,Stock_06,SELL,57,169.35124421138403,11635.660002401688
2021-10-06,Stock_08,SELL,33,191.20594948415732,7605.768745661405
2021-10-06,Idx_01,SELL,51,92.9614867558744,4741.0358245495945
2021-10-06,FX_05,SELL,31,100.36487442185916,3111.311107077634
2021-10-06,Stock_01,BUY,5,169.62572260865392,-845.0452590398995
2021-10-06,Idx_03,BUY,78,202.9527846570107,-15830.317203246836
2021-10-06,FX_01,BUY,159,120.5390529946428,-19165.709426148205
2021-10-07,Idx_01,SELL,10,86.49845411040803,864.9845411040803
2021-10-07,Idx_03,SELL,98,204.5262413196876,20043.571649329388
2021-10-07,FX_01,SELL,38,121.34012050600396,4610.92457922815
2021-10-07,Stock_01,BUY,11,172.31197034515176,-1882.6865819113887
2021-10-07,Stock_06,BUY,13,169.01065798721305,-2666.0105689057687
2021-10-07,Stock_08,BUY,2,189.43826202204545,-459.729230844059
2021-10-07,FX_05,BUY,30,100.67696301698508,-3020.3088905095524
2021-10-08,Idx_03,SELL,2,204.50005008842425,409.0001001768485
2021-10-08,FX_01,SELL,1047,121.00957757800042,126697.02772416643
2021-10-08,Stock_01,BUY,7,172.04034232087918,-1198.9946831066097
2021-10-08,Stock_06,BUY,548,170.71368757659516,-113205.79188793732
2021-10-08,Stock_08,BUY,176,193.93114944656668,-41302.846593791386
2021-10-08,Idx_01,BUY,717,83.08986423629305,-59575.43265742212
2021-10-08,FX_05,BUY,1,100.4410122258294,-100.4410122258294
2021-10-11,Idx_02,SELL,205,162.26720435477938,33264.77689272977
2021-10-11,FX_01,SELL,1,120.56471103763376,120.56471103763376
2021-10-11,Stock_01,BUY,483,173.03636868177952,-83471.2607294389
2021-10-11,Idx_01,BUY,802,88.53474929130896,-71004.86893162978
2021-10-11,Idx_03,BUY,177,203.84439319170932,-36080.45759493255
2021-10-11,Idx_04,BUY,81,187.05181092391803,-15151.19668483736
2021-10-12,Idx_01,SELL,425,87.87074036029047,37345.06465312345
2021-10-12,FX_01,SELL,1,120.9556575491624,120.9556575491624
2021-10-12,Idx_04,SELL,81,188.71133036264104,15285.617759373923
2021-10-12,Idx_03,BUY,13,203.94931950639213,-2651.341153583098
2021-10-13,Idx_02,SELL,1,163.6748769865359,163.6748769865359
2021-10-13,Idx_03,SELL,40,205.9686034920796,8238.744139683184
2021-10-13,Idx_01,BUY,2,82.51438363763384,-165.02876727526768
2021-10-13,FX_01,BUY,1,121.11672062066953,-121.11672062066953
2021-10-14,Idx_03,SELL,114,208.01412482035315,23713.610229520258
2021-10-14,FX_01,SELL,1,119.7517811199282,119.7517811199282
2021-10-14,Idx_01,BUY,429,74.63479635443959,-32018.327636054582
2021-10-14,Idx_02,BUY,2,164.18677904742412,-328.37355809484825
2021-10-14,Idx_04,BUY,6,189.49507591721817,-1136.970455503309
2021-10-15,Idx_03,SELL,164,209.74498248288492,34398.17712719313
2021-10-15,FX_01,SELL,139,119.0166407072414,16543.313058306554
2021-10-15,FX_06,SELL,1,105.38281854793436,105.38281854793436
2021-10-15,Stock_08,BUY,82,200.70734521794304,-19587.761474348717
2021-10-15,Idx_01,BUY,532,72.15581729508415,-38386.894800984766
2021-10-15,Idx_02,BUY,204,166.1702885827897,-33898.7388708891
2021-10-15,Idx_04,BUY,5,194.2077636032086,-971.038818016043
2021-10-18,Stock_08,SELL,9,201.8122154233726,2155.6846975821627
2021-10-18,Idx_03,SELL,50,208.85332783686368,10442.666391843184
2021-10-18,Idx_01,BUY,46,72.2000856829296,-3321.2039414147616
2021-10-18,FX_01,BUY,15,118.684848412716,-1780.2727261907398
2021-10-18,Idx_04,BUY,32,195.39458303673604,-6252.626657175553
2021-10-19,Idx_01,SELL,1,69.49977734934437,69.49977734934437
2021-10-19,Idx_02,SELL,201,167.96191165725952,33760.34424310916
2021-10-19,FX_01,SELL,1,119.42371062251527,119.42371062251527
2021-10-19,Idx_03,BUY,201,210.11209777813744,-42232.531653405626
2021-10-19,FX_06,BUY,1,105.43970642782628,-105.43970642782628
2021-10-19,Idx_04,BUY,2,195.3206691193017,-390.6413382386034
2021-10-20,FX_01,SELL,649,118.96891490610648,77210.82577406311
2021-10-20,Idx_04,SELL,9,195.14507971965713,1756.3057174769142
2021-10-20,Stock_01,BUY,457,175.60186524535578,-80763.69344994312
2021-10-20,Stock_08,BUY,18,208.14639857929996,-4457.331212506787
2021-10-20,Idx_02,BUY,3,167.92991692498805,-503.78975077496415
2021-10-20,Idx_03,BUY,14,210.8464205912878,-2951.849888278029
2021-10-21,Stock_08,SELL,1,204.3900375140007,241.975425802971
2021-10-21,FX_01,SELL,16,118.38905102524662,1894.2248164039459
2021-10-21,Stock_01,BUY,19,173.82111154746758,-3333.4140306565764
2021-10-21,Idx_03,BUY,7,209.84983963058377,-1468.9488774140864
2021-10-21,Idx_04,BUY,2,193.0098021823723,-386.0196043647446
2021-10-22,Idx_02,SELL,2,166.49024956096002,332.98049912192005
2021-10-22,FX_06,SELL,1,105.7752358912555,105.7752358912555
2021-10-22,Stock_01,BUY,1,174.18328742273113,-175.95586562489305
2021-10-22,Idx_03,BUY,1,211.10863262751883,-211.10863262751883
2021-10-22,Idx_04,BUY,20,190.8377625388977,-3816.7552507779537
2021-10-25,Idx_03,SELL,174,210.68904264709423,36659.893420594395
2021-10-25,FX_01,SELL,21,118.36285378196727,2485.619929421313
2021-10-25,Stock_01,BUY,19,175.69241309634674,-3374.3669606478475
2021-10-25,Stock_08,BUY,36,206.89431183528208,-8815.896424828883
2021-10-25,Idx_04,BUY,13,192.1115603521506,-2497.450284577958
2021-10-26,Stock_01,SELL,4,175.60186524535578,709.8686183266163
2021-10-26,Stock_08,SELL,11,206.378711117188,2694.2019471061476
2021-10-26,FX_06,SELL,1,105.61889189057364,105.61889189057364
